country,iataCode,icaoCode,name,latitudeDegree,longitudeDegree,elevationFeet,timeZoneCode,timeZoneName,continent,isoCountry,isoRegion,municipality,type,scheduledService
Argentina,IRJ,SANL,Capitan V A Almonacid Airport,-29.38159943,-66.79579926,1437,America/Cordoba,Argentina Standard Time,SA,AR,AR-F,La Rioja,medium_airport,yes
Argentina,TUC,SANT,Teniente Benjamin Matienzo Airport,-26.84090042,-65.10489655,1493,America/Cordoba,Argentina Standard Time,SA,AR,AR-T,San Miguel de Tucuman,medium_airport,yes
Argentina,UAQ,SANU,Domingo Faustino Sarmiento Airport,-31.57150078,-68.41819763,1958,America/Cordoba,Argentina Standard Time,SA,AR,AR-J,San Juan,medium_airport,yes
Argentina,CRR,SANW,Ceres Airport,-29.8631,-61.8728,285,America/Cordoba,Argentina Standard Time,SA,AR,AR-S,Ceres,small_airport,no
Argentina,RCU,SAOC,Area De Material Airport,-33.08509827,-64.26129913,1380,America/Cordoba,Argentina Standard Time,SA,AR,AR-X,Rio Cuarto,medium_airport,no
Argentina,VDR,SAOD,Villa Dolores Airport,-31.94519997,-65.14630127,1847,America/Cordoba,Argentina Standard Time,SA,AR,AR-X,Villa Dolores,medium_airport,no
Argentina,VME,SAOR,Villa Reynolds Airport,-33.72990036,-65.38739777,1591,America/Cordoba,Argentina Standard Time,SA,AR,AR-D,Villa Mercedes,medium_airport,no
Argentina,RLO,SAOS,Valle Del Conlara International Airport,-32.38470078,-65.18650055,2021,America/Cordoba,Argentina Standard Time,SA,AR,AR-D,Merlo,small_airport,no
Argentina,LUQ,SAOU,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.27320099,-66.35639954,2328,America/Cordoba,Argentina Standard Time,SA,AR,AR-D,San Luis,medium_airport,yes
Argentina,CNQ,SARC,Corrientes Airport,-27.4455,-58.7619,202,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Corrientes,medium_airport,yes
Argentina,RES,SARE,Resistencia International Airport,-27.45,-59.0561,173,America/Cordoba,Argentina Standard Time,SA,AR,AR-H,Resistencia,medium_airport,yes
Argentina,FMA,SARF,Formosa Airport,-26.2127,-58.2281,193,America/Cordoba,Argentina Standard Time,SA,AR,AR-P,Formosa,medium_airport,yes
Argentina,IGR,SARI,Cataratas Del Iguazú International Airport,-25.73730087,-54.47340012,916,America/Cordoba,Argentina Standard Time,SA,AR,AR-N,Puerto Iguazu,medium_airport,yes
Argentina,AOL,SARL,Paso De Los Libres Airport,-29.6894,-57.1521,230,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Paso de los Libres,medium_airport,no
Argentina,MCS,SARM,Monte Caseros Airport,-30.2719,-57.6402,170,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Monte Caseros,medium_airport,no
Argentina,PSS,SARP,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,430,America/Cordoba,Argentina Standard Time,SA,AR,AR-N,Posadas,medium_airport,yes
Argentina,SLA,SASA,Martin Miguel De Guemes International Airport,-24.8560009,-65.48619843,4088,America/Cordoba,Argentina Standard Time,SA,AR,AR-A,Salta,medium_airport,yes
Argentina,JUJ,SASJ,Gobernador Horacio Guzman International Airport,-24.39279938,-65.09780121,3019,America/Cordoba,Argentina Standard Time,SA,AR,AR-Y,San Salvador de Jujuy,medium_airport,yes
Argentina,ORA,SASO,Orán Airport,-23.15279961,-64.32920074,1171,America/Cordoba,Argentina Standard Time,SA,AR,AR-A,Orán,medium_airport,no
Argentina,TTG,SAST,General Enrique Mosconi Airport,-22.6196003,-63.79370117,1472,America/Cordoba,Argentina Standard Time,SA,AR,AR-A,Tartagal,medium_airport,yes
Argentina,CLX,SATC,Clorinda Airport,-25.3036,-57.7344,206,America/Cordoba,Argentina Standard Time,SA,AR,AR-P,Clorinda,small_airport,no
Argentina,ELO,SATD,El Dorado Airport,-26.39749908,-54.5746994,685,America/Cordoba,Argentina Standard Time,SA,AR,AR-N,El Dorado,small_airport,no
Argentina,OYA,SATG,Goya Airport,-29.1058,-59.2189,128,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Goya,medium_airport,no
Argentina,LLS,SATK,Alferez Armando Rodriguez Airport,-24.72139931,-60.54880142,426,America/Cordoba,Argentina Standard Time,SA,AR,AR-P,Las Lomitas,small_airport,no
Argentina,MDX,SATM,Mercedes Airport,-29.22139931,-58.08779907,358,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Mercedes,small_airport,no
Argentina,RCQ,SATR,Reconquista Airport,-29.2103,-59.68,160,America/Cordoba,Argentina Standard Time,SA,AR,AR-S,Reconquista,medium_airport,no
Argentina,UZU,SATU,Curuzu Cuatia Airport,-29.7706,-57.9789,229,America/Cordoba,Argentina Standard Time,SA,AR,AR-W,Curuzu Cuatia,medium_airport,no
Argentina,EHL,SAVB,El Bolson Airport,-41.94319916,-71.53230286,1141,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,El Bolson,medium_airport,no
Argentina,CRD,SAVC,General E. Mosconi Airport,-45.7853,-67.4655,189,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Comodoro Rivadavia,medium_airport,yes
Argentina,EMX,SAVD,El Maiten Airport,-42.02920151,-71.17250061,2355,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,El Maiten,small_airport,no
Argentina,EQS,SAVE,Brigadier Antonio Parodi Airport,-42.90800095,-71.13950348,2621,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Esquel,medium_airport,yes
Argentina,LHS,SAVH,Las Heras Airport,-46.53829956,-68.96530151,1082,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Las Heras,medium_airport,yes
Argentina,IGB,SAVJ,Cabo F.A.A. H. R. Bordón Airport,-41.32089996,-69.57489777,2925,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,Ingeniero Jacobacci,small_airport,no
Argentina,OES,SAVN,Antoine De St Exupery Airport,-40.7512,-65.0343,85,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,San Antonio Oeste,small_airport,yes
Argentina,MQD,SAVQ,Maquinchao Airport,-41.24309921,-68.70780182,2912,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,Maquinchao,small_airport,no
Argentina,ARR,SAVR,D. Casimiro Szlapelis Airport,-45.0135994,-70.81220245,2286,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Alto Rio Senguerr,small_airport,no
Argentina,SGV,SAVS,Sierra Grande Airport,-41.59170151,-65.33940125,688,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,Sierra Grande,small_airport,no
Argentina,REL,SAVT,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,141,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Rawson,medium_airport,yes
Argentina,VDM,SAVV,Gobernador Castello Airport,-40.8692,-63.0004,20,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,Viedma / Carmen de Patagones,medium_airport,yes
Argentina,PMY,SAVY,El Tehuelche Airport,-42.7592,-65.1027,427,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Puerto Madryn,medium_airport,yes
Argentina,ING,SAWA,Lago Argentino Airport,-50.33610153,-72.24859619,732,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,El Calafate,small_airport,yes
Argentina,FTE,SAWC,El Calafate Airport,-50.28030014,-72.05310059,669,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,El Calafate,medium_airport,no
Argentina,PUD,SAWD,Puerto Deseado Airport,-47.7353,-65.9041,268,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Puerto Deseado,medium_airport,yes
Argentina,RGA,SAWE,Hermes Quijada International Airport,-53.7777,-67.7494,65,America/Cordoba,Argentina Standard Time,SA,AR,AR-V,Rio Grande,medium_airport,no
Argentina,RGL,SAWG,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,61,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Rio Gallegos,medium_airport,yes
Argentina,USH,SAWH,Malvinas Argentinas Airport,-54.8433,-68.2958,102,America/Cordoba,Argentina Standard Time,SA,AR,AR-V,Ushuahia,medium_airport,yes
Argentina,ULA,SAWJ,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,203,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,San Julian,medium_airport,yes
Argentina,ROY,SAWM,Rio Mayo Airport,-45.70389938,-70.24559784,1784,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Rio Mayo,small_airport,no
Argentina,PMQ,SAWP,Perito Moreno Airport,-46.53789902,-70.97869873,1410,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Perito Moreno,medium_airport,yes
Argentina,GGS,SAWR,Gobernador Gregores Airport,-48.78310013,-70.15000153,356,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Gobernador Gregores,small_airport,yes
Argentina,JSM,SAWS,Jose De San Martin Airport,-44.04859924,-70.45890045,2407,America/Cordoba,Argentina Standard Time,SA,AR,AR-U,Chubut,small_airport,no
Argentina,RYO,SAWT,28 de Noviembre Airport,-51.605,-72.2203,909,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Rio Turbio,small_airport,yes
Argentina,RZA,SAWU,Santa Cruz Airport,-50.0165,-68.5792,364,America/Cordoba,Argentina Standard Time,SA,AR,AR-Z,Santa Cruz,medium_airport,yes
Argentina,BHI,SAZB,Comandante Espora Airport,-38.725,-62.1693,246,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Bahia Blanca,medium_airport,yes
Argentina,CSZ,SAZC,Brigadier D.H.E. Ruiz Airport,-37.44609833,-61.8893013,767,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Coronel Suarez,small_airport,no
Argentina,OVR,SAZF,Olavarria Airport,-36.88999939,-60.21659851,551,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Olavarria,small_airport,no
Argentina,GPO,SAZG,General Pico Airport,-35.69620132,-63.75830078,459,America/Cordoba,Argentina Standard Time,SA,AR,AR-L,General Pico,medium_airport,no
Argentina,OYO,SAZH,Tres Arroyos Airport,-38.3869,-60.3297,400,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Tres Arroyos,medium_airport,no
Argentina,SST,SAZL,Santa Teresita Airport,-36.5423,-56.7218,9,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Santa Teresita,medium_airport,yes
Argentina,MDQ,SAZM,Ástor Piazzola International Airport,-37.9342,-57.5733,72,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Mar del Plata,medium_airport,yes
Argentina,NQN,SAZN,Presidente Peron Airport,-38.94900131,-68.15570068,895,America/Cordoba,Argentina Standard Time,SA,AR,AR-Q,Neuquen,medium_airport,yes
Argentina,NEC,SAZO,Necochea Airport,-38.4831,-58.8172,72,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Necochea,medium_airport,yes
Argentina,PEH,SAZP,Comodoro Pedro Zanni Airport,-35.8446,-61.8576,278,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Pehuajó,medium_airport,no
Argentina,RSA,SAZR,Santa Rosa Airport,-36.5882988,-64.27570343,630,America/Cordoba,Argentina Standard Time,SA,AR,AR-L,Santa Rosa,medium_airport,yes
Argentina,BRC,SAZS,San Carlos De Bariloche Airport,-41.15119934,-71.15750122,2774,America/Cordoba,Argentina Standard Time,SA,AR,AR-R,San Carlos de Bariloche,medium_airport,yes
Argentina,TDL,SAZT,Héroes De Malvinas Airport,-37.23740005,-59.22790146,574,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Tandil,medium_airport,no
Argentina,VLG,SAZV,Villa Gesell Airport,-37.2354,-57.0292,32,America/Cordoba,Argentina Standard Time,SA,AR,AR-B,Villa Gesell,medium_airport,no
Argentina,CUT,SAZW,Cutral-Co Airport,-38.93970108,-69.26460266,2132,America/Cordoba,Argentina Standard Time,SA,AR,AR-Q,Cutral-Co,medium_airport,no
Argentina,CPC,SAZY,Aviador C. Campos Airport,-40.07540131,-71.13729858,2569,America/Cordoba,Argentina Standard Time,SA,AR,AR-Q,Chapelco/San Martin de los Andes,medium_airport,yes
Armenia,LWN,UDSG,Gyumri Shirak Airport,40.75040054,43.85929871,5000,Asia/Yerevan,Armenia Standard Time,AS,AM,AM-SH,Gyumri,medium_airport,yes
Armenia,EVN,UDYZ,Zvartnots International Airport,40.14730072,44.39590073,2838,Asia/Yerevan,Armenia Standard Time,AS,AM,AM-ER,Yerevan,large_airport,yes
Aruba,AUA,TNCA,Queen Beatrix International Airport,12.50139999,-70.01519775,60,America/Aruba,Atlantic Standard Time,NA,AW,AW-U-A,Oranjestad,medium_airport,yes
Australia,AGY,,Argyle Downs Airport,-16.514,128.9245,407,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Argyle Downs,small_airport,no
Australia,ANZ,,Angus Downs Airport,-25.0325,132.2748,1724,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Angus Downs Station,small_airport,no
Australia,LYT,,Lady Elliot Island Airstrip,-24.1129,152.7156,20,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Lady Elliot Island,small_airport,no
Australia,AGW,,Agnew Airport,-12.14560032,142.1490021,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Agnew,small_airport,no
Australia,AYD,,Alroy Downs Airport,-19.29080009,136.0789948,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Alroy Downs,small_airport,no
Australia,BYX,,Baniyala Airport,-13.19810009,136.227005,20,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Baniyala,small_airport,no
Australia,COB,,Coolibah Airport,-15.54829979,130.9620056,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Coolibah,small_airport,no
Australia,CRJ,,Coorabie Airport,-31.89439964,132.2960052,,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,Coorabie,small_airport,no
Australia,CRY,,Carlton Hill Airport,-15.50189972,128.5339966,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Carlton Hill,small_airport,no
Australia,CSD,,Cresswell Downs Airport,-17.94799995,135.9160004,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Cresswell Downs,small_airport,no
Australia,DYM,,Diamantina Lakes Airport,-23.76169968,141.1450043,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Diamantina Lakes,small_airport,no
Australia,HIS,,Hayman Island Resort Seaplane Base,-20.05999947,148.8809967,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Hayman Island,seaplane_base,yes
Australia,HLV,,Helenvale Airport,-15.6857996,145.2149963,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Helenvale,small_airport,no
Australia,KBD,,Kimberley Downs Airport,-17.39780045,124.3550034,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Kimberley Downs,small_airport,no
Australia,KGR,,Kulgera Airport,-25.84280014,133.2920074,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Kulgera,small_airport,no
Australia,MWY,,Miranda Downs Airport,-17.32889938,141.8860016,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Miranda Downs,small_airport,no
Australia,MYO,,Camballin Airport,-18.12470055,124.2720032,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Myroodah,small_airport,no
Australia,OKB,YORC,Orchid Beach Airport,-24.95940018,153.3150024,71,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Orchid Beach,small_airport,no
Australia,PEP,,Peppimenarti Airport,-14.14420033,130.0910034,83,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Peppimenarti,small_airport,no
Australia,RDA,,Rockhampton Downs Airport,-18.95330048,135.201004,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Rockhampton Downs,small_airport,no
Australia,SSK,,Sturt Creek Airport,-19.16640091,128.173996,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Sturt Creek,small_airport,no
Australia,SWB,,Shaw River Airport,-21.51029968,119.3619995,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Shaw River,small_airport,no
Australia,TPR,YTMP,Tom Price Airport,-22.74600029,117.8690033,2300,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Tom Price,small_airport,no
Australia,TWP,,Torwood Airport,-17.36330032,143.75,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Torwood,small_airport,no
Australia,ZVG,,Springvale Airport,-17.78689957,127.6699982,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Springvale,small_airport,no
Australia,BCZ,,Milyakburra Airport,-13.78083333,136.2016667,85,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Bickerton Island,small_airport,no
Australia,BHT,,Brighton Downs Airport,-23.36388889,141.5627778,390,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,CBC,,Cherrabun Airport,-18.91777778,125.5377778,540,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,FSL,,Fossil Downs Airport,-18.1321,125.7873,414,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Fossil Downs Station,small_airport,no
Australia,KDS,,Kamaran Downs Airport,-24.3388,139.2785,322,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Kamaran Downs,small_airport,no
Australia,LBH,,Palm Beach Seaplane Base,-33.5871,151.3234,0,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-VIC,Sydney,seaplane_base,yes
Australia,LDW,,Lansdowne Airport,-17.6128,126.743,1190,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Lansdowne Station,small_airport,no
Australia,LGE,,Mulan Airport,-20.1089,127.619,978,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Lake Gregory,small_airport,no
Australia,LLL,,Lissadell Airport,-16.661,128.594,374,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Lissadell Station,small_airport,no
Australia,LTB,,Latrobe Airport,-41.23518803,146.3961697,12,Australia/Melbourne,Australian Eastern Daylight Time,OC,AU,AU-TAS,Latrobe,closed,no
Australia,MIZ,,Mainoru Airstrip,-14.0533,134.0942,365,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Mainoru,small_airport,no
Australia,NRY,,Newry Airport,-16.0442,129.2638,304,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Newry,small_airport,no
Australia,OXO,,Orientos Airport,-28.0598,141.5361,375,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Orientos,small_airport,no
Australia,RCN,,American River Airport,-35.7574,137.7759,389,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,American River,closed,no
Australia,RKY,,Rokeby Airport,-13.6434,142.641,362,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Rokeby,small_airport,no
Australia,RLP,,Rosella Plains Airport,-18.4253,144.4587,1855,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Rosella Plains,small_airport,no
Australia,RPV,,Roper Valley Airport,-14.9215,134.05,237,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Roper Valley,small_airport,no
Australia,RSE,,Rose Bay Seaplane Base,-33.869,151.262,0,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Sydney,seaplane_base,no
Australia,SLJ,,Solomon Aerodrome,-22.2554,117.7627,2030,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,SOI,,South Molle Island Helipad,-20.2622,148.8399,15,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,South Molle Island Resort,heliport,no
Australia,SRM,,Sandringham Airport,-24.0568,139.0821,313,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Sandringham Station,small_airport,no
Australia,WAN,,Waverney Airport,-25.3563,141.9254,570,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Waverney,small_airport,no
Australia,ALH,YABA,Albany Airport,-34.94329834,117.8089981,233,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Albany,medium_airport,yes
Australia,ABG,YABI,Abingdon Downs Airport,-17.61669922,143.1670074,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,AWN,YADS,Alton Downs Airport,-26.5333004,139.2669983,,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,AUD,YAGD,Augustus Downs Airport,-18.51499939,139.878006,46,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,MRP,YALA,Marla Airport,-27.33329964,133.6269989,328,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,AXL,YALX,Alexandria Homestead Airport,-19.06019974,136.7100067,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,AXC,YAMC,Aramac Airport,-22.9666996,145.2420044,232,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,ADO,YAMK,Andamooka Airport,-30.43829918,137.1369934,76,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,AMX,YAMM,Ammaroo Airport,-21.73830032,135.2420044,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,AMT,YAMT,Amata Airport,-26.10829926,131.2070007,695,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,WLP,YANG,West Angelas Airport,-23.13555556,118.7072222,2340,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,AYL,YANL,Anthony Lagoon Airport,-18.01807903,135.5350685,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,ABH,YAPH,Alpha Airport,-23.64609909,146.5839996,1255,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,no
Australia,ARY,YARA,Ararat Airport,-37.30939865,142.9889984,1008,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,medium_airport,no
Australia,GYL,YARG,Argyle Airport,-16.63689995,128.451004,522,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,yes
Australia,ARM,YARM,Armidale Airport,-30.52809906,151.6170044,3556,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Armidale,medium_airport,yes
Australia,AAB,YARY,Arrabury Airport,-26.70000076,141.0500031,102,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,AUU,YAUR,Aurukun Airport,-13.354067,141.72065,31,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Aurukun,small_airport,yes
Australia,AWP,YAUS,Austral Downs Airport,-20.5,137.75,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,AVG,YAUV,Auvergne Airport,-15.69999981,130,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
